GENEID	barcode01.filtered.bam	barcode02.filtered.bam	barcode03.filtered.bam	barcode04.filtered.bam	barcode05.filtered.bam	barcode06.filtered.bam	barcode07.filtered.bam	barcode08.filtered.bam	barcode09.filtered.bam	barcode10.filtered.bam	barcode11.filtered.bam	barcode18.filtered.bam	barcode19.filtered.bam	barcode20.filtered.bam	barcode21.filtered.bam
gene-LOC101673155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673168	0	0	0	0	1	0	1	0	0	0	0	8	8	2	4
gene-LOC101673174	1	0	0	0	1	0	2	0	7	3	1	0	0	0	0
gene-LOC101673175	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
gene-LOC101673184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673185	24	17	28	33	6	8	2	19	29	12	21	20	16	29	22
gene-LOC101673186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673190	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0
gene-LOC101673194	40	0	1	6	2	9	1	21	3	6	9	0	0	1	0
gene-LOC101673201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673205	0	1	0	1	0	2	0	0	0	0	2	0	0	0	0
gene-LOC101673212	1	1	2	1	0	0	2	2	1	0	2	0	0	0	2
gene-LOC101673218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673238	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gene-LOC101673240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673254	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gene-LOC101673265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673277	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
gene-LOC101673278	12	2	5	24	0	6	2	2	6	0.99999	7	4	5	0	0
gene-LOC101673280	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gene-LOC101673286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673289	0	1	1	2	6	5	2	9	0	5	5	0	0	0	0
gene-LOC101673291	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
gene-LOC101673292	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673295	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
gene-LOC101673300	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gene-LOC101673302	93	37	55	49	23	16	9	17	27	23	40	57	64	72	48
gene-LOC101673303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673307	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0
gene-LOC101673308	11	9	14	20	1	7	2	4	9	3	10	1	0	1	2
gene-LOC101673309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673321	38	20	24	38	18	9	11	13	28	17	34	56	47	46	43
gene-LOC101673324	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673336	621	1198	778	594	5	10	0	10	5	8	9	5	5	1	4
gene-LOC101673341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673359	4	20	3	6	3	0	0	0	2	0	6	0	0	0	0
gene-LOC101673366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673369	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673374	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0
gene-LOC101673378	55	43	104	49	3	4	4	2	11	10	19	1	1	3	3
gene-LOC101673381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673383	30	23	26	10	3	0	0	1	7	3	3	0	0	0	0
gene-LOC101673384	14	16	28	45	3.00001	5	4	2.00001	14	10.99999	11.00001	19	21	6	2
gene-LOC101673386	5	3	2	9	1	1	0	1	3	2	4	79	59	28	13
gene-LOC101673389	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gene-LOC101673390	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
gene-LOC101673394	303	348	445	1024	183	76	17	12	621	42	700	0	0	0	0
gene-LOC101673401	37	11	16	21	3	11	5	11	19	8	11	28	16	29	25
gene-LOC101673405	0	0	0	5	0	3	1	0	0	1	0	0	0	0	0
gene-LOC101673408	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673409	0	1	0	1	0	0	0	0	0	0	0	1	4	0	0
gene-LOC101673410	52	82	38	167	22	26	5	17	40	24	82	47	74	31	39
gene-LOC101673412	4546	2241	2948	2534	859	1191	952	1192	1936	1345	2040	3080	3124	4279	3236
gene-LOC101673415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673431	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0
gene-LOC101673441	3	0	0	4	0	1	2	0	0	1	4	0	0	0	0
gene-LOC101673447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673454	176	101	102	100	0	6	4	8	13	4	51	1	6	15	9
gene-LOC101673455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673471	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673480	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673481	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673484	50	41	39	52	18	21.00001	6	15	38	17.99999	50	59.00001	41.99999	8	15
gene-LOC101673500	0	0	0	5	0	3	0	0	0	1	0	0	0	0	0
gene-LOC101673501	92	69	107	94	0	2	0	0	2	2	20	0	0	52	35
gene-LOC101673505	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
gene-LOC101673521	64	28	60	67	18	25	9	17	43	15	49	31	32	40	29
gene-LOC101673526	1019	479	762	711	129	162	89	255	490	165	449	165	145	296	270
gene-LOC101673533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673553	0	0	1	1	2	1	1	0	0	1	1	0	0	0	0
gene-LOC101673554	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673563	45	15	42	27	7	7	5	10	17	12	7	7	10	13	10
gene-LOC101673568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673577	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
gene-LOC101673583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673592	21	11	40	44	10	15	6	9	32	10	23	16	13	5	8
gene-LOC101673593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673601	2	0	1	0	1	0	3	0	1	0	2	0	1	0	2
gene-LOC101673606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673611	8	2	8	8	1	3.00001	1	1	4	0	12	4	0	0	0
gene-LOC101673617	5	1	1	11	2	4	4	3	1	1	5	1	0	0	0
gene-LOC101673624	68	186	26	44	168	23	26	3	421	63	229	0	0	0	0
gene-LOC101673632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673636	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673637	6	0	1	2	2	0	0	3	5	0	3	0	0.99999	0	1
gene-LOC101673642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673648	1	0	1	0	0	0	0	0	3	0	1	0	0	0	0
gene-LOC101673654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673656	46602	58710	17352	8561	6471	27478	11471	5406	13392	6682	10516	0	0	0	0
gene-LOC101673661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673662	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673665	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0
gene-LOC101673666	254	126	216	326	38	65	47	79	155	37	153	139	120	125	111
gene-LOC101673674	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0
gene-LOC101673675	3	6	8	11	2	3	0	4	6	3	2	12	4	8	13
gene-LOC101673679	28	14	13	14	2	1	2	6	5	2	11	3	1	2	1
gene-LOC101673692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673693	1	3	3	4	1	0	0	0	0	0	1	0	0	0	0
gene-LOC101673694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673698	3	1	3	2	1	0	0	1	0	0	1	1	1	1	7
gene-LOC101673703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673721	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gene-LOC101673730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673739	4	0	1	1	0	1	0	0	0	3	0	0	1	0	2
gene-LOC101673740	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673747	168	74	93	103	26	37	20	39	72	21	67	73	89	100	74
gene-LOC101673750	0	0	7	0	0	1.00002	0	0	1.00002	0	0	0	3	0	0
gene-LOC101673757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673760	519	140	446	441	95	168	66	148	215	100	222	0	0	0	0
gene-LOC101673762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673770	34	23	37	30	5	0	1	2	13	5	15	0	2	2	0
gene-LOC101673771	14	3	17	13	0	1	1	1	3	3	7	11	7	15	12
gene-LOC101673781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673784	1154	391	589	628	141	145	121	193	232	208	459	466	450	145	169
gene-LOC101673788	179	68	150	130	69	59	25	57	88	30	98	0	0	0	0
gene-LOC101673790	6	7	9	21	8	6	1	9	11	2	13	2	4	2	0
gene-LOC101673797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673799	9	4	4	15	6	6	3	6	12	1	7	0	0	0	0
gene-LOC101673810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673811	2	2	9	3	3	2	0	1	3	5	5	1	6	0	0
gene-LOC101673814	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673815	1	0	4	5	1	1	1	1	2	0	0	2	1	0	0
gene-LOC101673818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673848	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
gene-LOC101673853	12099	6832	9017	9727	3574	5064	2729	1970	4735	3699	9725	3767	3583	2363	2230
gene-LOC101673862	58	14	21	31	8	18	11	16	26	13	27	24	25	28	22
gene-LOC101673864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673865	1	1	3	2	1	1	0	0	0	0	2	2	1	2	3
gene-LOC101673866	2	0	0	7	0	0	0	0	1	0	0	0	0	0	0
gene-LOC101673868	26	6	18	15	3	2	3	7	13	1	12	15	5	1	4
gene-LOC101673874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673877	10	6	4	9	0	1	0	1	5	3	10	0	0	0	0
gene-LOC101673880	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0
gene-LOC101673885	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gene-LOC101673886	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
gene-LOC101673893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673898	0	2	0	1	0	2	0	0	2	0	1	0	0	0	0
gene-LOC101673899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673909	28	10	20	11	9	15	4	4	17	7	34	41	35	53	39
gene-LOC101673913	0	0	0	0	0	0	0	0	0	0	0	2	4	5	2
gene-LOC101673923	1759	1198	1582	1274	85	98	27	29	327	132	549	77	47	1482	1288
gene-LOC101673941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673942	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gene-LOC101673944	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0
gene-LOC101673945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673947	42	51	71	28	12	15.99999	17.99998	11	38.99998	15	39	45.99999	28	42	35
gene-LOC101673948	459	570	713	865	3	1	1	0	6	5	20	5	7	132	103
gene-LOC101673949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673954	973	435	621	682	85	136	103	183	341	154	306	816	807	1263	1077
gene-LOC101673955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673957	256	136	185	187	54	57	55	83	149	81	145	81	117	86	74
gene-LOC101673963	38	26	45	48	10	8	4	4	6	8	7	22	45	45.99999	31
gene-LOC101673964	0	0	2	0	0	0	0	0	0	0	1	3	2	0	1
gene-LOC101673968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673985	8	1	7	10	1	1	3	0	0	0	19	0	0	0	0
gene-LOC101673989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101673996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674004	0	0	0	0	0	0	0	0	0	0	0	74	40	61	49
gene-LOC101674007	334	420	296	319	67	69	42	70	360	81	391	184	197	144	132
gene-LOC101674020	1	0	1	1	2	1	0	0	0	1	0	0	0	0	0
gene-LOC101674024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674033	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0
gene-LOC101674041	483	71	248	0	4	40	38	37	0	33	1	0	0	0	0
gene-LOC101674048	0	0	0	0	0	0	0	0	0	0	0	0.99999	0	0	0
gene-LOC101674058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674059	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0
gene-LOC101674060	3	8	12	4	4	4	1	4	17	8	11	7	8	4	3
gene-LOC101674062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674075	4	1	6	1	0	1	0	0	2	0	3	0	0	0	0
gene-LOC101674079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674085	17	14	16	33	6	8.00001	5.00001	6.00001	15	2.99999	17	13.99999	21	40	24
gene-LOC101674087	71	82	108	74	8	2	8	8	18	10	57	58	49	20	20
gene-LOC101674089	3	0	1	3	1	1	1	0	5	0	3	0	0	0	0
gene-LOC101674095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674100	2	1	0	1	1	1	0	0	1	0	1	0	0	0	0
gene-LOC101674102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674109	10	0	8	4	1	1	1	0	0	1	2	0	0	2	0
gene-LOC101674116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674130	13	16	13	9	8	0	2	7	11	0	20	1	0	0	0
gene-LOC101674134	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-LOC101674149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674154	7	6	3	6	2	3	2	2	9	1	5	7	2	1	2
gene-LOC101674155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674161	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gene-LOC101674167	23	18	35	27	17	8	5	19	24	9	30	12	13	8	8
gene-LOC101674171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674184	2682	4834	5366	2888	9	1	0	0	71	20	91	0	0	0	0
gene-LOC101674188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674189	44	18	42	70	14	23	9	13	19	8	44	83	88	76	53
gene-LOC101674190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674207	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1
gene-LOC101674212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674216	1	1	5	1	0	0	0	0	3	0	3	0	0	0	0
gene-LOC101674217	22.99999	15	22.99999	56.00001	14.00002	12.00001	3	3.00002	9.99999	5	8.99999	11	10.99999	2	3.99999
gene-LOC101674231	0	0	0.99999	1	0	0	0	0	0.99999	1	2	0	0	0	0
gene-LOC101674232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674244	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
gene-LOC101674248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674252	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
gene-LOC101674257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674270	1560	1193	1439	1452	1153	1118	886	1681	2833	1357	3092	996	917	1422	1132
gene-LOC101674277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674279	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674285	4	1	73	113	0	0	0	0	0	0	31	56	4	0	14
gene-LOC101674292	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0
gene-LOC101674300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674308	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gene-LOC101674310	24	24	21	35	15	5	1	4	29	9	34	3	3	20	15
gene-LOC101674311	5	2	3	3	0	2	0	0	1	2	0	0	0	0	0
gene-LOC101674317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674324	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674338	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gene-LOC101674348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674351	24	13	31	21	4	10	0	2	19	8	12	21	11	12	8
gene-LOC101674359	3	8	6	77	0	1	1	0	0	0	37	185	188	318	182
gene-LOC101674361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674375	1	0	1.00002	1.99997	0	10	1	0	1.99998	0	11.00002	0	0	0	0
gene-LOC101674378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674379	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
gene-LOC101674380	32	28	39.00001	28.99999	8.00002	0	0	0	1.00002	0	1	2	23	10.99999	43.00001
gene-LOC101674381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674398	2	1	4	0	0	1	0	0	0	0	0	1	6	3	1
gene-LOC101674400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674409	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
gene-LOC101674414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674419	134	67	124	131	28	19	13	28	72	34	78	191	167	151	158
gene-LOC101674422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674427	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gene-LOC101674428	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
gene-LOC101674429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674437	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
gene-LOC101674438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674446	11	7	22	15	2	10	1.99998	2	19	4.99998	11	0	0	0	0
gene-LOC101674448	3	10	19	21	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674449	2	2	3	5	0	6	6	3	2	2	3	0	0	4	0
gene-LOC101674450	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0
gene-LOC101674456	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674458	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0
gene-LOC101674466	1	0	1	0	0	0	0	3	1	0	0	0	0	1	0
gene-LOC101674467	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674470	2	1	1	0	1	1	2	2	1	2	3	1	0	0	0
gene-LOC101674478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674495	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gene-LOC101674496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674498	12	0	6	4	6.99999	4	1	0	36	0.99999	14.00001	0	1	0	0
gene-LOC101674499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674502	111	50	100	114	45	40	33	42	88	36	92	174	202	278	137
gene-LOC101674505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674511	13	10	9	24	2	0	0	7	5	2	2	0	2	0	1
gene-LOC101674513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674536	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0
gene-LOC101674538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674547	5	5.00001	5	12	3	3	1	5.00001	30.00001	3	4	2.00001	4	1.99999	0
gene-LOC101674549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674551	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
gene-LOC101674553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674556	5	3	4	1	3	4	2	3	5	1	8	2	0	0	1
gene-LOC101674563	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1
gene-LOC101674572	39	41	89	179	28	21	10	23	27	22	45	16	36	12	10
gene-LOC101674573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674581	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
gene-LOC101674589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101674600	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2
